104.21.79.220|172.67.171.144|2606:4700:3031::6815:4fdc|2606:4700:3036::ac43:ab90;ro11.lordfilm5.zone;https://ro11.lordfilm5.zone/44058-parallelnye-materi-2021.html;Мосгорсуд;определение о предварительном обеспечении по заявлению № 2И-10789/2021;2021-10-07
104.21.79.220|172.67.171.144|2606:4700:3031::6815:4fdc|2606:4700:3036::ac43:ab90;ro11.lordfilm5.zone;https://ro11.lordfilm5.zone/44600-jajco-faberzhe-2022.html;Мосгорсуд;определение о предварительном обеспечении по заявлению № 2И-2349/2022;2022-02-11
104.21.79.220|172.67.171.144|2606:4700:3031::6815:4fdc|2606:4700:3036::ac43:ab90;ro11.lordfilm5.zone;https://ro11.lordfilm5.zone/44781-finnik-2022.html;Мосгорсуд;определение о предварительном обеспечении по заявлению № 2И-4456/2022;2022-03-28
104.21.1.104|172.67.129.8|2606:4700:3034::6815:168|2606:4700:3036::ac43:8108;roadcontrol.org.ua;https://roadcontrol.org.ua/forum/viewtopic.php?p=806687#p806687;Ломоносовский районный суд - Ленинградская область;2а-1242/2019;2019-06-26
104.21.4.84|172.67.131.209|2606:4700:3032::6815:454|2606:4700:3034::ac43:83d1;roadcontrol.org;https://roadcontrol.org/forum/viewtopic.php?p=806687&sid=22d0a5b70778647dfdc727d52e34c74f#p806687;Ломоносовский районный суд - Ленинградская область;2а-1242/2019;2019-06-26
23.109.18.175;roadumbershoot.com;https://roadumbershoot.com/clbv/p7279/?afclick=5e86e2adbe82b60001983fbb&atp=org_3622_skachnad_1550&bnid=11155&goto=sitereg&mirror=adls&pid=p7279&plid=3936;ФНС;2-6-20/2017-02-20-38-АИ;2017-02-22
173.249.25.246|213.136.71.135;roammediaplay.win;https://roammediaplay.win/click/general?bid=34486_26074_9715_false&siteid=;ФНС;2-6-27 2016-06-07-85-АИ;2016-06-14
167.86.102.22;roastmediaplay.win;https://roastmediaplay.win/click/general?bid=34486_26074_9715_false&siteid=;ФНС;2-6-27 2016-06-07-85-АИ;2016-06-14
104.21.83.210|172.67.181.243|2606:4700:3030::ac43:b5f3|2606:4700:3036::6815:53d2;robertgargasz.com;https://robertgargasz.com/nurse/carton-sex-comix.php;Роскомнадзор;2035576-URL-on;2023-04-04
164.132.154.33;robertopizzato.com;https://robertopizzato.com/onion/;МВД;2020-07-21-405;2020-07-21
87.236.18.237;rock-n.ru;https://rock-n.ru/snezhana-georgieva-muzh-i-deti-lichnaya-zhizn-i-biografiya/;Никулинский районный суд - Москва;2-5856/17;2017-12-07
81.91.178.107;rock-shckola.ru;https://rock-shckola.ru/azino777/;ФНС;2-6-20/ 2017-04-05-1221-АИ;2017-04-10
79.133.42.65;rock.lviv.ua;https://rock.lviv.ua/article/10894/;Роспотребнадзор;48221;2018-05-31
79.133.42.65;rock.lviv.ua;https://rock.lviv.ua/article/2602/;Успенский районный суд - Краснодарский край;2-558/2017;2017-07-26
203.30.190.176;rocks-casino.com;https://rocks-casino.com/ru/;ФНС;2-6-14/2023-04-20-31-АИ;2023-05-04
3.235.139.59;rodentrecon.com;https://rodentrecon.com/qr-code.php;;;2021-06-29
3.235.139.59;rodentrecon.com;https://rodentrecon.com/sputnicv.php;;;2021-06-18
188.114.96.1|188.114.97.1|2a06:98c1:3120::1|2a06:98c1:3121::1;rodniki.privat-zakladki.online;https://rodniki.privat-zakladki.online/marixuana.php;МВД;2020-07-21-405;2020-07-21
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/daj-allah-terpeni-na-im-sestram-amin/h5KvdYKLfImTs6E;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/daj-allah-terpeni-na-im-sestram-amin/hnKpm2lnlZ1mpp0;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/im-nenavistny-da-e-atributy-islama/h2KYhqWVlX6Iy3s;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/im-nenavistny-da-e-atributy-islama/i4mugaBzgquI2nM;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/nusra-info-obra-enie-hasanova-azata/hn2tiahziqORqqk;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/nusra-info-obra-enie-k-vlast-m-akirova-ajrata/lKLFfoWcpqanzpU;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/obra-enie-k-vlast-m-akirova-ajrata-posmotri-i-uznaj-to-skryvaet-putin/fna8f2hpoH16tnc;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/osvobodite-natal-vojtenkovu-turci/eabao3yYlquv2Is;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/pro-u-vseh-osvetit-tot-bespredel-v-kazahstane-youtube/g3e1oatllHiY1mY;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/pro-u-vseh-osvetit-tot-bespredel-v-kazahstane/d5zAgKOqonKis4c;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/pro-u-vseh-osvetit-tot-bespredel-v-kazahstane/oqTMmHZqY6aikZk;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/slova-iz-moskvy-v-podder-ku-natal-i-vojtenkovoj-stav-ej-ertvoj-kazahskih-specslu-b/m2qTg3OEhKFyzak;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/sro-no-rasprostran-em-gde-tol-ko-mo-no/d6u_o4F4k4OxrWY;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/v-podder-ku-natal-i-vojtenkovoj/dpychqZ1k5mjqqE;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/v-podder-ku-pervoj-simferopol-skoj-gruppy-po-delu-hizb-ut-tahrir-18-06-2019/nZbPh6t5haOjlns;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/v-podder-ku-pervoj-simferopol-skoj-gruppy-po-delu-hizb-ut-tahrir/ZZ2TpIlmk2Stxmo;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/v-podder-ku-pervoj-simferopol-skoj-gruppy-po-delu-hizb-ut-tahrir/dmWtoXSImZWizZk;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/v-podder-ku-pervoj-simferopol-skoj-gruppy-po-delu-hizb-ut-tahrir/iHLgj2qKeImtxnM;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/v-podder-ku-pervoj-simferopol-skoj-gruppy-po-delu-hizb-ut-tahrir/p4vXZ16KaqmgtqU;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/va-e-narodnoe-dvi-enie-pokazalo-na-to-vy-sposobny-to-vy-sposobny-snesti-ni-to-nye-pravitel-stva/nHiziWOXaWmv238;;;2015-04-03
104.21.94.126|172.67.135.251;rofilm.info;https://rofilm.info/much/vot-za-tot-videorolik-sestru-natal-posadili-na-5-let/gHqTh3umfHWEpGo;;;2015-04-03
104.18.56.199|104.18.57.199|2606:4700:30::6812:38c7|2606:4700:30::6812:39c7;rogachevo-admin.ru;https://rogachevo-admin.ru/watch/%D0%92%D0%BE%D1%80-%D0%B2-%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%B5-%D0%A0%D0%BE%D0%B1%D1%81%D0%BE%D0%BD-%D0%B1%D1%80%D0%BE%D1%81%D0%B8%D0%BB-%D0%B2%D1%8B%D0%B7%D0%BE%D0%B2-%D0%A0%D0%B0%D0%BC%D0%B7%D0%B0%D0%BD%D1%83-.--%D0%9A%D0%BE%D0%BC%D1%83-%D0%B1%D1%83%D0%B4%D0%B5%D1%82-%D0%BF%D1%80%D0%B8%D0%BD%D0%B0%D0%B4%D0%BB%D0%B5%D0%B6%D0%B0%D1%82/;Таганский районный суд - Москва;2-433/19;2019-02-26
104.18.56.199|104.18.57.199|2606:4700:30::6812:38c7|2606:4700:30::6812:39c7;rogachevo-admin.ru;https://rogachevo-admin.ru/watch/%D0%9F%D0%BE%D1%87%D0%B5%D0%BC%D1%83-%D0%B2-%D0%A1%D0%BE%D1%87%D0%B8-%D1%82%D0%B5%D1%80%D0%BF%D1%8F%D1%82-%D0%B2%D0%BB%D0%B0%D1%81%D1%82%D1%8C-%D0%92%D0%BE%D1%80%D0%BE%D0%B2-%D0%B2-%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%B5-%D0%B8%D0%B7-%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D0%B8/;Таганский районный суд - Москва;2-433/19;2019-02-26
104.18.56.199|104.18.57.199|2606:4700:30::6812:38c7|2606:4700:30::6812:39c7;rogachevo-admin.ru;https://rogachevo-admin.ru/watch/%D0%A1%D0%BF%D0%B0%D1%81%D1%83%D1%82-%D0%BB%D0%B8-%D1%87%D0%B5%D1%87%D0%B5%D0%BD%D1%86%D1%8B-%D1%82%D0%BE%D0%BD%D1%83%D1%89%D0%B8%D0%B9-%D0%BA%D0%BE%D1%80%D0%B0%D0%B1%D0%BB%D1%8C-%D0%A0%D0%BE%D0%B1%D1%81%D0%BE%D0%BD%D0%B0/;Таганский районный суд - Москва;2-433/19;2019-02-26
104.18.56.199|104.18.57.199|2606:4700:30::6812:38c7|2606:4700:30::6812:39c7;rogachevo-admin.ru;https://rogachevo-admin.ru/watch/%D0%A1%D1%82%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D0%B8%D0%BA-%D0%B4%D0%B5%D0%B4%D0%B0-%D0%A5%D0%B0%D1%81%D0%B0%D0%BD%D0%B0-%D0%A0%D1%83%D0%B1%D0%B5%D0%BD-%D0%A2%D0%B0%D1%82%D1%83%D0%BB%D1%8F%D0%BD-%D0%A0%D0%BE%D0%B1%D1%81%D0%BE%D0%BD---%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D1%87%D0%B5%D1%80%D0%BD/;Таганский районный суд - Москва;2-433/19;2019-02-26
104.18.56.199|104.18.57.199|2606:4700:30::6812:38c7|2606:4700:30::6812:39c7;rogachevo-admin.ru;https://rogachevo-admin.ru/watch/%D0%A4%D1%80%D0%B0%D0%B5%D1%80-%D0%B4%D0%B5%D0%B4%D0%B0-%D0%A5%D0%B0%D1%81%D0%B0%D0%BD%D0%B0-%D0%B8%D0%BB%D0%B8-%D0%BF%D0%BE%D1%85%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F-%D0%A0%D0%BE%D0%B1%D1%81%D0%BE%D0%BD%D0%B0%D0%A2%D0%B0%D1%82%D1%83%D0%BB%D1%8F%D0%BD%D0%B0.-%D0%98-%D0%BF%D1%80%D0%B8%D1%87%D0%B5%D0%BC-%D1%82%D1%83%D1%82-%D0%BC%D1%8D/;Таганский районный суд - Москва;2-433/19;2019-02-26
104.18.56.199|104.18.57.199|2606:4700:3037::6812:38c7|2606:4700:3037::6812:39c7;rogachevo-admin.ru;https://rogachevo-admin.ru/watch/Чуєш-сурми-грають--УПА-очима-молоді/;;;2015-03-12
104.21.16.183|172.67.215.73|2606:4700:3034::6815:10b7|2606:4700:3035::ac43:d749;roiz.qqq-ttss.su;https://roiz.qqq-ttss.su/torrent/925216/mizantrop_misanthrope_to-catch-a-killer-2023-web-dl-1080p-ot-new-team-jaskier/ | https://roiz.qqq-ttss.su/torrent/925244/mizantrop_misanthrope_to-catch-a-killer-2023-web-dlrip-avc-ot-domino-selezen-p-jaskier/ | https://roiz.qqq-ttss.su/torrent/925288/mizantrop_misanthrope_to-catch-a-killer-2023-web-dlrip-ot-new-team-jaskier/ | https://roiz.qqq-ttss.su/torrent/925318/mizantrop_misanthrope_to-catch-a-killer-2023-web-dl-720p-ot-exkinoray-jaskier/ | https://roiz.qqq-ttss.su/torrent/925463/mizantrop_misanthrope_to-catch-a-killer-2023-web-dlrip-avc-ot-exkinoray-p-jaskier/ | https://roiz.qqq-ttss.su/torrent/927318/mizantrop_misanthrope_to-catch-a-killer-2023-web-dl-1080p-ot-elektri4ka-d/ | https://roiz.qqq-ttss.su/torrent/927319/mizantrop_misanthrope_to-catch-a-killer-2023-web-dl-1080p-ot-selezen-d-p/ | https://roiz.qqq-ttss.su/torrent/927320/mizantrop_misanthrope_to-catch-a-killer-2023-web-dlrip-ot-elektri4ka-d/;Мосгорсуд;определение о предварительном обеспечении по заявлению № 2И-3118/2023;2023-03-21
